Order1	Name1	Latitude	Longitude	Population	Color1	Name2	Latitude2	Longitude2	Population2	Color2	1->2%	Dummy
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0.001025969	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0.000297246	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0.000182184	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0.001270471	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0.000728719	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0.003408758	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0.000575307	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0.000431487	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.004890042	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0.002186203	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0.000345189	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0.000330805	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0.000119858	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0.000143829	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0.000522559	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.002914922	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.003528616	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0.003715583	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0.003006012	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0.001476632	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0.002531369	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0.000484217	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0.002454685	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0.00027807	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0.000949286	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0.000129445	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0.000124654	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0.000148625	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0.001227343	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0.005129847	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0.00372037	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0.0082988	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0.00257933	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0.002775916	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.019714165	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0.00029245	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0.007359449	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0.000810235	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0.000623268	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0.000273274	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0.000345189	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0.001069143	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.008063962	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.009665374	1
20	Mission	37.7589	-122.4153	0.42583	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0.000925305	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0.000580094	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0.000388336	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0.000522559	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0.000119858	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0.00066161	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0.000263687	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0.000206156	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0.001313645	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0.00077668	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0.002646439	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0.00025889	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0.000441075	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.003753924	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0.001601276	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0.000230127	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0.000119858	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0.000143829	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0.000330805	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.001836204	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.002732742	1
21	Noe	37.7493	-122.433	0.25158	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.000148625	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0	1
22	Parkside	37.7411	-122.4892	0.092271	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0.000925305	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0.000690377	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0.000503411	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0.000642416	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0.000704739	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0.000191772	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0.000383544	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0.001318433	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0.000709571	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0.003749137	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0.000604075	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0.000632842	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.006194293	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0.000124654	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0.001999236	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0.000182184	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0.000388336	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.002905348	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.003955298	1
23	Potrero	37.7583	-122.393	0.26353	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0.000115061	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0.013304002	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0.008270348	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0.006213261	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0.007143579	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0.001366394	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0.008687185	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0.000556159	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0.00152938	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0.000345189	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0.00036916	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0.00031163	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0.002425918	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0.011558978	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0.006227713	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0.022595442	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0.003801885	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0.000158213	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0.006654485	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.042827605	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0.000445871	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0.016871276	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0.001654024	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0.000997202	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0.000263687	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0.000791041	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0.003394352	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.022125767	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.036800859	1
24	South Of Market	37.7764	-122.3994	0.55316	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0.000225331	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
25	Twin Peaks	37.752	-122.45	0.13105	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0	1
